date_time,"boston,ma_maxtempC","boston,ma_mintempC","boston,ma_totalSnow_cm","boston,ma_sunHour","boston,ma_uvIndex","boston,ma_moon_illumination","boston,ma_moonrise","boston,ma_moonset","boston,ma_sunrise","boston,ma_sunset","boston,ma_DewPointC","boston,ma_FeelsLikeC","boston,ma_HeatIndexC","boston,ma_WindChillC","boston,ma_WindGustKmph","boston,ma_cloudcover","boston,ma_humidity","boston,ma_precipMM","boston,ma_pressure","boston,ma_tempC","boston,ma_visibility","boston,ma_winddirDegree","boston,ma_windspeedKmph","boston,ma_location"
2018-01-21,7,0,0.0,8.7,2,28,10:38 AM,10:20 PM,08:07 AM,05:44 PM,1,2,3,2,10,25,85,0.0,1020,7,10,238,5,"boston,ma"
2018-01-22,3,1,0.0,3.5,1,35,11:07 AM,11:23 PM,08:07 AM,05:46 PM,2,1,3,1,9,92,94,1.7,1024,3,7,124,5,"boston,ma"
2018-01-23,12,1,0.0,3.5,2,42,11:37 AM,No moonset,08:06 AM,05:47 PM,5,4,6,4,15,89,93,10.0,1009,12,6,147,9,"boston,ma"
2018-01-24,4,-3,0.0,8.7,2,49,12:07 PM,12:27 AM,08:05 AM,05:48 PM,-5,-2,2,-2,22,11,63,0.0,1010,4,10,281,16,"boston,ma"
2018-01-25,-2,-6,0.0,8.7,2,57,12:41 PM,01:34 AM,08:04 AM,05:50 PM,-17,-11,-5,-11,24,13,39,0.0,1025,-2,10,310,18,"boston,ma"
2018-01-26,-1,-7,0.0,8.7,2,64,01:19 PM,02:42 AM,08:03 AM,05:51 PM,-17,-7,-3,-7,15,4,32,0.0,1037,-1,10,270,12,"boston,ma"
2018-01-27,9,-2,0.0,8.7,2,71,02:04 PM,03:52 AM,08:03 AM,05:52 PM,-2,1,4,1,28,9,65,0.0,1029,9,10,209,16,"boston,ma"
2018-01-28,9,4,0.0,5.3,2,78,02:57 PM,05:01 AM,08:02 AM,05:53 PM,4,6,7,6,16,64,79,0.7,1023,9,8,256,9,"boston,ma"
2018-01-29,3,-1,0.3,5.3,1,86,03:58 PM,06:07 AM,08:01 AM,05:55 PM,-3,-3,1,-3,22,68,74,0.4,1023,3,9,74,16,"boston,ma"
2018-01-30,-1,-6,4.0,3.6,1,93,05:07 PM,07:07 AM,08:00 AM,05:56 PM,-8,-10,-4,-10,25,100,76,4.7,1014,-1,8,251,17,"boston,ma"
2018-01-31,-2,-9,0.0,8.7,2,97,06:19 PM,07:58 AM,07:59 AM,05:57 PM,-11,-10,-5,-10,19,24,63,0.0,1020,-2,10,257,13,"boston,ma"
2018-02-01,5,-1,0.0,8.7,2,88,07:33 PM,08:43 AM,07:58 AM,05:58 PM,-3,-2,2,-2,19,74,74,0.9,1015,5,10,211,12,"boston,ma"
2018-02-02,1,-11,0.2,8.4,1,81,08:44 PM,09:22 AM,07:57 AM,06:00 PM,-8,-9,-3,-9,26,65,74,0.7,1013,1,8,290,18,"boston,ma"
2018-02-03,-4,-12,0.0,10.0,2,73,09:54 PM,09:56 AM,07:56 AM,06:01 PM,-14,-13,-7,-13,18,28,61,0.0,1027,-4,10,244,13,"boston,ma"
2018-02-04,5,-4,0.0,5.2,1,66,11:00 PM,10:27 AM,07:55 AM,06:02 PM,-1,-2,2,-2,21,95,84,4.2,1021,5,8,182,12,"boston,ma"
2018-02-05,4,-3,0.0,10.5,2,58,No moonrise,10:57 AM,07:54 AM,06:04 PM,-4,-2,2,-2,21,32,69,2.2,1011,4,9,264,15,"boston,ma"
2018-02-06,1,-4,0.0,10.0,1,51,12:04 AM,11:27 AM,07:52 AM,06:05 PM,-12,-4,-2,-4,9,63,47,0.0,1029,1,10,255,7,"boston,ma"
2018-02-07,4,-3,0.0,5.3,1,43,01:05 AM,11:58 AM,07:51 AM,06:06 PM,-4,-2,0,-2,13,64,77,9.5,1025,4,9,152,9,"boston,ma"
2018-02-08,-1,-5,0.0,10.6,2,36,02:05 AM,12:31 PM,07:50 AM,06:07 PM,-8,-8,-3,-8,19,17,69,0.0,1024,-1,10,302,14,"boston,ma"
2018-02-09,-1,-6,0.1,6.9,2,28,03:03 AM,01:08 PM,07:49 AM,06:09 PM,-9,-7,-3,-7,13,52,65,0.1,1033,-1,9,240,10,"boston,ma"
2018-02-10,8,-0,0.0,5.3,1,20,03:58 AM,01:48 PM,07:48 AM,06:10 PM,3,2,5,2,20,97,92,0.5,1024,8,6,194,10,"boston,ma"
2018-02-11,6,3,0.0,5.3,1,13,04:50 AM,02:32 PM,07:46 AM,06:11 PM,4,3,5,3,12,100,94,2.0,1017,6,5,174,7,"boston,ma"
2018-02-12,8,-0,0.0,10.7,2,5,05:39 AM,03:22 PM,07:45 AM,06:13 PM,-1,2,5,2,17,35,70,0.0,1024,8,8,297,12,"boston,ma"
2018-02-13,-0,-4,0.0,8.5,2,0,06:22 AM,04:15 PM,07:44 AM,06:14 PM,-12,-5,-2,-5,14,36,45,0.0,1041,-0,10,237,11,"boston,ma"
2018-02-14,7,-2,0.0,10.7,2,0,07:02 AM,05:12 PM,07:42 AM,06:15 PM,-1,1,4,1,16,20,73,0.0,1024,7,10,222,11,"boston,ma"
2018-02-15,10,1,0.0,6.9,2,0,07:39 AM,06:11 PM,07:41 AM,06:16 PM,5,4,6,4,15,69,91,0.9,1010,10,9,210,9,"boston,ma"
2018-02-16,11,2,0.0,10.0,2,2,08:11 AM,07:12 PM,07:40 AM,06:18 PM,4,6,8,6,19,66,79,1.2,1005,11,5,273,12,"boston,ma"
2018-02-17,2,-3,0.9,10.1,2,10,08:42 AM,08:13 PM,07:38 AM,06:19 PM,-10,-3,0,-3,16,34,48,1.1,1026,2,9,202,13,"boston,ma"
2018-02-18,4,-0,0.0,10.8,2,17,09:11 AM,09:17 PM,07:37 AM,06:20 PM,-1,-0,2,-0,14,40,80,3.5,1023,4,10,282,10,"boston,ma"
2018-02-19,9,-1,0.0,10.1,2,25,09:40 AM,10:20 PM,07:35 AM,06:21 PM,1,3,5,3,19,38,78,1.7,1032,9,10,203,13,"boston,ma"
2018-02-20,17,9,0.0,10.9,4,32,10:10 AM,11:26 PM,07:34 AM,06:23 PM,10,12,13,12,23,35,86,0.4,1025,17,10,221,14,"boston,ma"
2018-02-21,20,12,0.0,10.1,5,40,10:42 AM,No moonset,07:32 AM,06:24 PM,12,15,16,15,25,39,79,0.0,1024,20,10,241,15,"boston,ma"
2018-02-22,10,1,0.0,5.5,1,47,11:18 AM,12:32 AM,07:31 AM,06:25 PM,-2,3,5,3,11,81,65,3.1,1037,10,10,104,9,"boston,ma"
2018-02-23,4,-0,0.0,7.0,2,55,11:59 AM,01:40 AM,07:29 AM,06:26 PM,-1,0,2,0,12,65,78,1.5,1034,4,10,145,9,"boston,ma"
2018-02-24,12,4,0.0,7.0,2,62,12:47 PM,02:47 AM,07:28 AM,06:28 PM,3,6,8,6,16,56,74,0.0,1020,12,10,213,11,"boston,ma"
2018-02-25,4,3,0.0,5.5,1,70,01:42 PM,03:52 AM,07:26 AM,06:29 PM,1,1,4,1,19,90,84,6.7,1021,4,8,106,13,"boston,ma"
2018-02-26,10,3,0.0,10.1,3,77,02:45 PM,04:52 AM,07:25 AM,06:30 PM,0,4,6,4,15,34,68,0.0,1018,10,8,291,11,"boston,ma"
2018-02-27,10,2,0.0,11.1,3,85,03:54 PM,05:46 AM,07:23 AM,06:31 PM,-3,5,7,5,13,3,49,0.0,1025,10,10,269,10,"boston,ma"
2018-02-28,14,5,0.0,10.1,3,93,05:06 PM,06:33 AM,07:21 AM,06:33 PM,-1,7,9,7,20,40,52,0.0,1016,14,10,221,13,"boston,ma"
2018-03-01,14,6,0.0,10.1,3,96,06:18 PM,07:14 AM,07:20 AM,06:34 PM,4,8,10,8,14,47,68,0.0,1010,14,10,156,11,"boston,ma"
2018-03-02,6,3,2.3,5.6,1,100,07:30 PM,07:50 AM,07:18 AM,06:35 PM,2,-1,5,-1,55,100,82,29.4,997,6,7,33,39,"boston,ma"
2018-03-03,5,2,0.0,5.6,1,89,08:39 PM,08:23 AM,07:17 AM,06:36 PM,-1,-1,4,-1,40,100,70,0.5,1012,5,9,17,28,"boston,ma"
2018-03-04,5,2,0.4,5.6,1,82,09:46 PM,08:54 AM,07:15 AM,06:38 PM,-2,-0,3,-0,23,90,66,0.5,1017,5,9,23,16,"boston,ma"
2018-03-05,5,0,1.6,8.6,1,74,10:50 PM,09:25 AM,07:13 AM,06:39 PM,-2,-2,2,-2,28,73,74,1.9,1016,5,8,13,20,"boston,ma"
2018-03-06,2,0,0.0,7.1,1,67,11:52 PM,09:56 AM,07:12 AM,06:40 PM,-5,-1,2,-1,14,74,63,0.0,1017,2,10,68,11,"boston,ma"
2018-03-07,4,2,0.6,5.7,1,60,No moonrise,10:28 AM,07:10 AM,06:41 PM,-0,-1,3,-1,28,100,80,14.3,1010,4,7,57,19,"boston,ma"
2018-03-08,3,-1,0.9,7.2,1,53,12:52 AM,11:04 AM,07:08 AM,06:42 PM,-1,-3,1,-3,27,83,86,5.9,1001,3,7,220,19,"boston,ma"
2018-03-09,2,-3,0.4,5.7,1,45,01:49 AM,11:44 AM,07:07 AM,06:44 PM,-3,-4,-0,-4,17,71,79,0.5,1004,2,10,255,12,"boston,ma"
2018-03-10,4,-1,0.1,10.1,2,38,02:43 AM,12:26 PM,07:05 AM,06:45 PM,-4,-4,1,-4,26,44,71,0.1,1008,4,10,273,18,"boston,ma"
2018-03-11,6,-1,0.0,8.7,2,31,03:33 AM,01:15 PM,07:03 AM,06:46 PM,-3,-1,2,-1,17,44,68,0.0,1015,6,10,302,12,"boston,ma"
2018-03-12,5,-1,0.0,8.7,2,24,04:18 AM,02:06 PM,07:01 AM,06:47 PM,-2,-0,3,-0,17,50,72,0.1,1016,5,10,91,13,"boston,ma"
2018-03-13,3,-2,5.6,5.7,1,16,05:00 AM,03:02 PM,07:00 AM,06:48 PM,-2,-6,-0,-6,41,100,90,18.2,1000,3,6,176,27,"boston,ma"
2018-03-14,2,-2,0.8,7.4,1,9,05:37 AM,04:00 PM,06:58 AM,06:50 PM,-2,-5,-0,-5,28,76,89,1.0,996,2,8,248,18,"boston,ma"
2018-03-15,3,-1,0.5,8.8,1,2,06:11 AM,05:01 PM,06:56 AM,06:51 PM,-1,-4,1,-4,26,83,86,0.6,996,3,9,268,16,"boston,ma"
2018-03-16,1,-5,0.0,6.0,1,0,06:42 AM,06:03 PM,06:54 AM,06:52 PM,-4,-6,-1,-6,26,70,79,0.0,1002,1,10,289,17,"boston,ma"
2018-03-17,2,-9,0.1,8.8,2,0,07:13 AM,07:06 PM,06:53 AM,06:53 PM,-7,-9,-3,-9,25,42,77,0.1,1007,2,10,287,17,"boston,ma"
2018-03-18,-2,-10,0.0,11.6,2,5,07:42 AM,08:11 PM,06:51 AM,06:54 PM,-10,-11,-5,-11,18,4,71,0.0,1011,-2,10,311,14,"boston,ma"
2018-03-19,0,-8,0.0,11.6,2,13,08:12 AM,09:18 PM,06:49 AM,06:55 PM,-8,-9,-4,-9,22,3,70,0.0,1013,0,10,308,15,"boston,ma"
2018-03-20,3,-7,0.0,8.8,1,20,08:44 AM,10:25 PM,06:47 AM,06:57 PM,-5,-3,-1,-3,10,27,73,0.0,1014,3,10,204,7,"boston,ma"
2018-03-21,2,-0,2.7,6.1,1,27,09:19 AM,11:33 PM,06:46 AM,06:58 PM,-1,-4,1,-4,30,89,85,3.2,1008,2,7,31,19,"boston,ma"
2018-03-22,2,-0,3.9,6.1,1,34,09:58 AM,No moonset,06:44 AM,06:59 PM,1,-2,1,-2,23,99,95,5.0,1007,2,5,209,14,"boston,ma"
2018-03-23,6,-1,0.0,6.3,1,42,10:43 AM,12:40 AM,06:42 AM,07:00 PM,-1,0,2,0,11,74,82,0.2,1014,6,10,253,7,"boston,ma"
2018-03-24,7,-0,0.4,7.6,1,49,11:36 AM,01:45 AM,06:40 AM,07:01 PM,-1,1,3,1,12,84,78,1.3,1017,7,9,178,8,"boston,ma"
2018-03-25,2,-1,1.2,9.0,1,56,12:34 PM,02:46 AM,06:39 AM,07:02 PM,-3,-3,1,-3,20,75,76,1.4,1030,2,8,26,14,"boston,ma"
2018-03-26,4,-1,0.0,11.6,2,63,01:40 PM,03:40 AM,06:37 AM,07:03 PM,-4,-1,2,-1,15,6,64,0.0,1039,4,10,36,12,"boston,ma"
2018-03-27,7,-1,0.0,9.0,2,71,02:48 PM,04:28 AM,06:35 AM,07:05 PM,-3,2,4,2,9,36,60,0.0,1032,7,10,199,7,"boston,ma"
2018-03-28,13,2,0.0,10.3,3,78,03:59 PM,05:10 AM,06:33 AM,07:06 PM,-0,7,7,7,7,54,60,0.1,1017,13,10,243,5,"boston,ma"
2018-03-29,12,4,0.0,7.7,3,85,05:09 PM,05:47 AM,06:32 AM,07:07 PM,5,9,9,9,8,51,75,0.1,1017,12,10,204,6,"boston,ma"
2018-03-30,15,8,0.0,7.7,3,93,06:18 PM,06:20 AM,06:30 AM,07:08 PM,8,10,11,10,19,82,83,1.1,1008,15,8,254,12,"boston,ma"
2018-03-31,13,4,0.0,11.6,3,96,07:26 PM,06:51 AM,06:28 AM,07:09 PM,-4,5,8,5,22,12,45,0.0,1020,13,10,268,15,"boston,ma"
2018-04-01,13,4,0.0,10.3,2,89,08:32 PM,07:22 AM,06:27 AM,07:10 PM,-4,5,8,5,27,37,43,0.1,1015,13,10,251,20,"boston,ma"
2018-04-02,4,1,2.0,6.4,1,81,09:36 PM,07:53 AM,06:25 AM,07:11 PM,-4,2,3,2,7,78,63,2.4,1020,4,9,246,5,"boston,ma"
2018-04-03,7,0,0.0,7.7,1,74,10:38 PM,08:24 AM,06:23 AM,07:13 PM,-0,1,4,1,13,77,76,4.3,1021,7,10,168,10,"boston,ma"
2018-04-04,12,4,0.0,7.7,2,66,11:38 PM,08:59 AM,06:21 AM,07:14 PM,5,6,8,6,20,77,84,2.9,1002,12,9,199,13,"boston,ma"
2018-04-05,5,-1,0.0,11.6,2,59,No moonrise,09:38 AM,06:20 AM,07:15 PM,-13,-3,2,-3,31,3,34,0.0,1013,5,10,279,23,"boston,ma"
2018-04-06,5,-1,0.0,6.5,1,51,12:34 AM,10:19 AM,06:18 AM,07:16 PM,-4,0,3,0,13,59,63,4.8,1014,5,10,226,10,"boston,ma"
2018-04-07,7,2,0.0,10.3,2,44,01:26 AM,11:06 AM,06:16 AM,07:17 PM,-4,2,4,2,16,68,59,0.0,1010,7,10,294,12,"boston,ma"
2018-04-08,6,-0,0.0,11.6,2,36,02:14 AM,11:56 AM,06:15 AM,07:18 PM,-8,-1,3,-1,18,36,44,0.0,1011,6,10,209,13,"boston,ma"
2018-04-09,7,-2,0.0,11.6,2,28,02:57 AM,12:50 PM,06:13 AM,07:19 PM,-11,0,3,0,13,25,38,0.0,1020,7,10,251,11,"boston,ma"
2018-04-10,7,2,0.0,7.8,1,21,03:35 AM,01:47 PM,06:11 AM,07:21 PM,-4,4,4,4,5,70,56,0.3,1022,7,10,123,4,"boston,ma"
2018-04-11,9,0,0.0,10.3,2,13,04:10 AM,02:46 PM,06:10 AM,07:22 PM,-1,4,6,4,10,25,63,0.2,1021,9,10,215,8,"boston,ma"
2018-04-12,14,2,0.0,10.3,3,6,04:42 AM,03:48 PM,06:08 AM,07:23 PM,0,8,9,8,15,49,56,1.2,1017,14,10,207,11,"boston,ma"
2018-04-13,19,11,0.0,11.6,4,0,05:12 AM,04:51 PM,06:06 AM,07:24 PM,6,14,15,14,19,27,59,0.0,1012,19,10,203,12,"boston,ma"
2018-04-14,12,4,0.0,11.6,3,0,05:42 AM,05:56 PM,06:05 AM,07:25 PM,2,7,9,7,16,35,62,0.0,1019,12,10,124,13,"boston,ma"
2018-04-15,2,1,0.0,6.6,1,0,06:11 AM,07:03 PM,06:03 AM,07:26 PM,-2,-4,2,-4,30,100,76,1.9,1031,2,10,60,22,"boston,ma"
2018-04-16,13,2,0.0,6.6,2,1,06:43 AM,08:11 PM,06:02 AM,07:27 PM,5,3,7,3,35,92,90,19.2,1014,13,8,105,23,"boston,ma"
2018-04-17,9,4,0.0,13.3,3,9,07:17 AM,09:22 PM,06:00 AM,07:28 PM,1,5,7,5,21,66,64,0.1,1000,9,10,255,16,"boston,ma"
2018-04-18,11,1,0.0,13.7,3,17,07:56 AM,10:31 PM,05:59 AM,07:30 PM,-3,3,6,3,21,33,53,0.0,1005,11,10,269,16,"boston,ma"
2018-04-19,7,3,0.0,8.6,1,24,08:39 AM,11:39 PM,05:57 AM,07:31 PM,0,4,5,4,11,75,70,2.7,1008,7,10,276,8,"boston,ma"
2018-04-20,11,2,0.0,12.1,2,32,09:31 AM,No moonset,05:56 AM,07:32 PM,-3,3,6,3,26,54,55,0.0,1017,11,10,309,19,"boston,ma"
2018-04-21,14,3,0.0,13.8,3,39,10:28 AM,12:42 AM,05:54 AM,07:33 PM,-2,7,9,7,15,14,48,0.0,1025,14,10,318,12,"boston,ma"
2018-04-22,16,5,0.0,13.8,4,47,11:32 AM,01:39 AM,05:53 AM,07:34 PM,-1,12,12,12,8,5,42,0.0,1028,16,10,285,7,"boston,ma"
2018-04-23,17,6,0.0,13.8,4,54,12:39 PM,02:28 AM,05:51 AM,07:35 PM,-2,13,13,13,11,2,37,0.0,1031,17,10,174,8,"boston,ma"
2018-04-24,19,7,0.0,13.3,4,62,01:48 PM,03:11 AM,05:50 AM,07:36 PM,1,12,13,12,17,26,45,0.0,1028,19,10,206,13,"boston,ma"
2018-04-25,13,10,0.0,8.7,3,69,02:57 PM,03:48 AM,05:48 AM,07:37 PM,9,11,12,11,17,100,85,13.5,1015,13,8,145,11,"boston,ma"
2018-04-26,19,11,0.0,13.3,4,77,04:04 PM,04:21 AM,05:47 AM,07:39 PM,9,14,15,14,18,51,72,3.9,1005,19,8,233,13,"boston,ma"
2018-04-27,15,9,0.0,8.7,3,85,05:11 PM,04:52 AM,05:45 AM,07:40 PM,7,11,12,11,9,74,74,4.3,1011,15,10,152,7,"boston,ma"
2018-04-28,21,8,0.0,13.3,4,92,06:17 PM,05:22 AM,05:44 AM,07:41 PM,9,16,16,16,9,32,66,0.0,1010,21,10,195,7,"boston,ma"
2018-04-29,15,8,0.0,9.9,3,100,07:22 PM,05:52 AM,05:42 AM,07:42 PM,7,11,12,11,14,42,70,1.8,1011,15,9,277,11,"boston,ma"
2018-04-30,10,4,0.0,8.8,2,100,08:24 PM,06:22 AM,05:41 AM,07:43 PM,2,7,8,7,9,69,69,3.2,1013,10,8,225,7,"boston,ma"
2018-05-01,18,5,0.0,14.0,4,89,09:26 PM,06:56 AM,05:40 AM,07:44 PM,5,12,12,12,12,28,65,0.0,1016,18,10,274,8,"boston,ma"
2018-05-02,30,14,0.0,14.1,6,82,10:24 PM,07:33 AM,05:38 AM,07:45 PM,7,23,23,23,25,5,38,0.0,1014,30,10,240,15,"boston,ma"
2018-05-03,29,19,0.0,14.1,6,75,11:19 PM,08:13 AM,05:37 AM,07:46 PM,14,25,25,24,16,26,56,10.6,1013,29,9,238,10,"boston,ma"
2018-05-04,27,19,0.0,12.2,5,68,No moonrise,08:57 AM,05:36 AM,07:47 PM,17,24,24,23,20,60,69,3.2,1011,27,10,228,14,"boston,ma"
2018-05-05,23,15,0.0,13.4,5,60,12:08 AM,09:46 AM,05:35 AM,07:49 PM,5,19,19,19,21,25,41,0.0,1015,23,10,264,15,"boston,ma"
2018-05-06,17,12,0.0,11.1,4,53,12:53 AM,10:39 AM,05:33 AM,07:50 PM,10,16,16,16,12,82,70,5.1,1016,17,9,138,8,"boston,ma"
2018-05-07,17,10,0.0,14.2,4,46,01:34 AM,11:35 AM,05:32 AM,07:51 PM,8,14,14,14,11,26,69,0.0,1018,17,10,137,9,"boston,ma"
2018-05-08,20,9,0.0,14.2,4,39,02:09 AM,12:32 PM,05:31 AM,07:52 PM,8,17,17,17,10,4,59,0.0,1024,20,10,140,8,"boston,ma"
2018-05-09,20,10,0.0,13.4,4,31,02:42 AM,01:33 PM,05:30 AM,07:53 PM,7,16,16,16,10,25,59,0.0,1022,20,10,132,8,"boston,ma"
2018-05-10,23,10,0.0,14.3,5,24,03:12 AM,02:34 PM,05:28 AM,07:54 PM,10,17,17,17,15,23,65,0.0,1013,23,10,126,11,"boston,ma"
2018-05-11,20,12,0.0,14.3,5,17,03:42 AM,03:38 PM,05:27 AM,07:55 PM,5,17,17,17,13,9,48,0.0,1015,20,10,265,10,"boston,ma"
2018-05-12,12,9,0.0,8.9,3,9,04:10 AM,04:43 PM,05:26 AM,07:56 PM,5,10,11,10,9,67,69,0.0,1022,12,10,97,7,"boston,ma"
2018-05-13,16,8,0.0,12.3,4,2,04:40 AM,05:51 PM,05:25 AM,07:57 PM,7,11,12,11,9,42,76,0.0,1021,16,10,133,7,"boston,ma"
2018-05-14,23,8,0.0,12.3,5,0,05:13 AM,07:02 PM,05:24 AM,07:58 PM,10,16,17,16,12,32,70,0.0,1015,23,10,201,9,"boston,ma"
2018-05-15,27,14,0.0,13.4,5,0,05:50 AM,08:13 PM,05:23 AM,07:59 PM,15,20,20,20,17,33,74,2.3,1011,27,10,207,13,"boston,ma"
2018-05-16,15,12,0.0,12.4,4,5,06:31 AM,09:25 PM,05:22 AM,08:00 PM,8,14,14,14,11,65,71,0.2,1020,15,9,160,9,"boston,ma"
2018-05-17,22,12,0.0,13.5,5,12,07:21 AM,10:32 PM,05:21 AM,08:01 PM,13,18,18,18,7,48,79,0.0,1017,22,10,193,5,"boston,ma"
2018-05-18,15,9,0.0,11.4,3,19,08:18 AM,11:34 PM,05:20 AM,08:02 PM,3,12,13,12,19,45,50,0.0,1027,15,10,66,15,"boston,ma"
2018-05-19,14,8,0.0,11.4,3,27,09:22 AM,No moonset,05:19 AM,08:03 PM,7,10,11,10,11,71,77,3.3,1027,14,9,105,8,"boston,ma"
2018-05-20,25,14,0.0,11.4,4,34,10:29 AM,12:27 AM,05:18 AM,08:04 PM,16,20,21,20,23,66,78,6.9,1014,25,9,265,15,"boston,ma"
2018-05-21,25,13,0.0,14.5,5,41,11:39 AM,01:12 AM,05:17 AM,08:05 PM,10,22,21,22,10,4,50,0.0,1020,25,10,271,8,"boston,ma"
2018-05-22,19,13,0.0,9.3,4,48,12:48 PM,01:51 AM,05:17 AM,08:06 PM,10,17,17,17,10,73,66,0.3,1020,19,9,188,7,"boston,ma"
2018-05-23,27,12,0.0,13.5,5,56,01:56 PM,02:25 AM,05:16 AM,08:07 PM,12,21,21,21,11,37,60,0.0,1012,27,10,240,8,"boston,ma"
2018-05-24,23,13,0.0,14.5,5,63,03:03 PM,02:56 AM,05:15 AM,08:08 PM,10,18,18,18,11,19,61,0.0,1018,23,10,113,9,"boston,ma"
2018-05-25,30,14,0.0,14.5,6,70,04:07 PM,03:25 AM,05:14 AM,08:09 PM,9,23,23,23,24,9,44,0.0,1012,30,10,245,17,"boston,ma"
2018-05-26,31,18,0.0,13.5,6,78,05:11 PM,03:54 AM,05:14 AM,08:10 PM,14,25,25,25,18,34,55,0.0,1009,31,10,179,13,"boston,ma"
2018-05-27,16,11,0.0,9.4,3,85,06:14 PM,04:24 AM,05:13 AM,08:10 PM,9,12,13,12,21,96,77,1.0,1021,16,8,68,17,"boston,ma"
2018-05-28,20,11,0.0,10.4,3,92,07:16 PM,04:56 AM,05:12 AM,08:11 PM,10,14,15,14,11,79,75,0.0,1018,20,10,84,9,"boston,ma"
2018-05-29,28,14,0.0,14.5,6,99,08:15 PM,05:31 AM,05:12 AM,08:12 PM,16,23,24,23,12,12,68,0.0,1015,28,10,206,9,"boston,ma"
2018-05-30,23,16,0.0,14.5,5,100,09:11 PM,06:09 AM,05:11 AM,08:13 PM,13,21,22,21,11,9,63,0.0,1021,23,10,132,9,"boston,ma"
2018-05-31,27,14,0.0,14.5,6,89,10:03 PM,06:52 AM,05:11 AM,08:14 PM,12,21,22,21,15,26,60,0.0,1018,27,10,202,11,"boston,ma"
2018-06-01,25,18,0.0,10.4,5,74,10:50 PM,07:39 AM,05:10 AM,08:14 PM,19,22,23,22,10,78,82,1.4,1010,25,10,198,8,"boston,ma"
2018-06-02,25,16,0.0,11.4,5,67,11:32 PM,08:30 AM,05:10 AM,08:15 PM,17,22,23,22,14,52,75,3.0,1008,25,10,162,10,"boston,ma"
2018-06-03,17,10,0.0,14.5,4,59,No moonrise,09:25 AM,05:09 AM,08:16 PM,7,14,15,14,16,9,62,0.0,1018,17,10,84,14,"boston,ma"
2018-06-04,11,10,0.0,9.4,3,52,12:09 AM,10:21 AM,05:09 AM,08:17 PM,9,9,11,9,18,99,86,0.0,1010,11,10,113,14,"boston,ma"
2018-06-05,19,9,0.0,11.5,4,44,12:43 AM,11:20 AM,05:09 AM,08:17 PM,10,14,14,14,7,69,80,0.0,1005,19,10,215,5,"boston,ma"
2018-06-06,20,11,0.0,11.5,3,36,01:14 AM,12:20 PM,05:08 AM,08:18 PM,10,15,15,15,10,70,74,0.2,1011,20,10,141,7,"boston,ma"
2018-06-07,22,13,0.0,13.5,5,29,01:43 AM,01:21 PM,05:08 AM,08:19 PM,10,17,18,17,15,48,66,0.2,1019,22,10,207,12,"boston,ma"
2018-06-08,25,13,0.0,12.5,5,21,02:10 AM,02:24 PM,05:08 AM,08:19 PM,12,20,21,20,9,38,63,0.2,1020,25,10,256,7,"boston,ma"
2018-06-09,26,15,0.0,14.5,6,14,02:39 AM,03:30 PM,05:07 AM,08:20 PM,9,22,23,22,10,18,43,0.0,1019,26,10,312,7,"boston,ma"
2018-06-10,23,16,0.0,14.5,5,6,03:09 AM,04:38 PM,05:07 AM,08:20 PM,6,20,20,20,12,18,39,0.0,1017,23,10,169,9,"boston,ma"
2018-06-11,20,14,0.0,14.5,5,0,03:43 AM,05:50 PM,05:07 AM,08:21 PM,6,17,17,17,12,19,48,0.0,1019,20,10,149,10,"boston,ma"
2018-06-12,26,13,0.0,14.5,5,0,04:22 AM,07:02 PM,05:07 AM,08:21 PM,7,19,19,19,24,3,46,0.0,1020,26,10,230,18,"boston,ma"
2018-06-13,24,16,0.0,11.5,5,0,05:08 AM,08:13 PM,05:07 AM,08:22 PM,14,21,22,21,22,52,65,0.0,1012,24,10,229,16,"boston,ma"
2018-06-14,25,18,0.0,13.5,6,1,06:02 AM,09:19 PM,05:07 AM,08:22 PM,13,22,22,22,22,31,58,0.0,1005,25,10,281,16,"boston,ma"
2018-06-15,21,13,0.0,11.5,4,9,07:04 AM,10:18 PM,05:07 AM,08:23 PM,12,17,18,17,8,61,70,0.2,1013,21,9,153,6,"boston,ma"
2018-06-16,28,15,0.0,14.5,6,16,08:13 AM,11:09 PM,05:07 AM,08:23 PM,11,23,23,23,10,7,47,0.0,1015,28,10,279,8,"boston,ma"
2018-06-17,29,18,0.0,14.5,6,24,09:25 AM,11:51 PM,05:07 AM,08:23 PM,13,25,25,25,11,7,48,0.0,1018,29,10,193,8,"boston,ma"
2018-06-18,32,20,0.0,14.5,7,31,10:37 AM,No moonset,05:07 AM,08:24 PM,17,27,27,26,24,28,58,1.8,1012,32,10,221,18,"boston,ma"
2018-06-19,28,21,0.0,14.5,6,39,11:47 AM,12:28 AM,05:07 AM,08:24 PM,13,26,26,25,21,14,51,0.0,1007,28,10,316,15,"boston,ma"
2018-06-20,27,16,0.0,14.5,6,46,12:55 PM,01:00 AM,05:07 AM,08:24 PM,12,25,25,24,10,11,48,0.0,1011,27,10,273,8,"boston,ma"
2018-06-21,27,18,0.0,14.5,6,54,02:00 PM,01:30 AM,05:08 AM,08:24 PM,14,23,23,23,9,21,62,0.0,1009,27,10,154,7,"boston,ma"
2018-06-22,23,16,0.0,13.5,5,61,03:04 PM,01:59 AM,05:08 AM,08:25 PM,12,21,21,21,13,18,56,0.0,1017,23,10,95,10,"boston,ma"
